# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk_with_person
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.01062	0.90770	0.41948	0.86634	0.12330	0.28355	1.44858	0.44956	0.01193	4911	0.80739
BOX	640	tv	0.87349	-0.08583	-0.58685	1.50840	0.35617	0.27215	0.32280
BOX	640	keyboard	0.86375	-0.25530	-0.39297	1.40520	0.36957	0.29128	0.32080
BOX	640	cup	0.83877	-0.14969	-0.11589	1.10380	0.12078	0.13983	0.10360
BOX	640	book	0.35306	0.14070	-0.21785	1.22440	0.31967	0.24441	0.12920
PLANE	645	-0.06333	0.67941	0.73102	1.53569	-0.05458	0.40493	1.71969	0.67693	0.01065	4080	0.82446
PLANE	645	-0.03735	0.67323	0.73849	0.79118	-0.03734	-0.21255	1.26322	0.48358	0.01364	8243	0.78568
BOX	645	tv	0.89015	-0.07561	-0.56951	1.47840	0.35476	0.27241	0.32040
BOX	645	keyboard	0.82633	-0.24229	-0.37796	1.38480	0.37750	0.30035	0.32040
BOX	645	cup	0.79468	-0.13847	-0.09806	1.08240	0.11844	0.13504	0.10520
PLANE	650	-0.05216	0.66709	0.74315	1.53560	-0.05819	0.39989	1.70329	0.67850	0.01121	3978	0.81685
PLANE	650	-0.02574	0.66054	0.75035	0.79016	-0.02823	-0.20422	1.23187	0.47177	0.01372	8515	0.78469
BOX	650	keyboard	0.84649	-0.22731	-0.37999	1.35880	0.37563	0.30253	0.29920
BOX	650	tv	0.83131	-0.06716	-0.56521	1.44920	0.35054	0.25312	0.33120
BOX	650	cup	0.67364	-0.14134	-0.09717	1.07260	0.14620	0.13793	0.13760
BOX	650	bottle	0.40148	0.79744	-0.64809	1.56540	0.12321	0.17426	0.21520
BOX	650	book	0.39527	0.38753	-0.09385	1.13180	0.38023	0.25416	0.17440
BOX	650	book	0.36463	0.16418	-0.20209	1.17380	0.31097	0.24782	0.12439
PLANE	655	-0.04885	0.67158	0.73932	1.54170	-0.13006	0.38983	1.72260	0.72395	0.01009	3385	0.83205
PLANE	655	-0.02045	0.66209	0.74915	0.79767	-0.00464	-0.18367	1.22697	0.48062	0.01385	9032	0.78304
BOX	655	keyboard	0.88415	-0.19851	-0.35012	1.34920	0.37038	0.30816	0.31200
BOX	655	cup	0.87325	-0.12171	-0.06774	1.06300	0.15305	0.14078	0.13320
BOX	655	tv	0.85019	-0.02513	-0.53789	1.43200	0.35738	0.29134	0.31200
BOX	655	book	0.41932	0.19116	-0.16852	1.15980	0.31171	0.24932	0.12468
PLANE	660	0.04326	0.64330	0.76439	1.08695	-0.51530	0.16730	1.31034	0.27151	0.00845	1010	0.85541
PLANE	660	-0.03831	0.68567	0.72690	1.54625	-0.38849	0.28001	1.84257	0.81508	0.00877	2750	0.85080
PLANE	660	-0.00652	0.67444	0.73830	0.80301	0.03969	-0.14710	1.22237	0.48525	0.01425	9442	0.77826
BOX	660	tv	0.87486	0.06751	-0.52015	1.44380	0.37972	0.33808	0.33800
BOX	660	keyboard	0.80511	-0.12548	-0.30358	1.34380	0.35858	0.30435	0.32040
BOX	660	cup	0.59960	-0.07394	-0.03067	1.05120	0.14731	0.13518	0.14200
BOX	660	book	0.59167	0.24583	-0.12020	1.14480	0.32086	0.25488	0.12835
BOX	660	book	0.45236	0.45653	-0.02320	1.07920	0.37499	0.22992	0.15680
BOX	660	teddy bear	0.31052	0.85926	-0.68607	1.63440	0.22591	0.19449	0.09036
PLANE	665	0.04203	0.66164	0.74865	1.08930	-0.56488	0.20890	1.30211	0.19576	0.00785	1079	0.86429
PLANE	665	-0.04804	0.70378	0.70879	1.54862	-0.72925	0.06959	2.06635	0.88215	0.00889	2358	0.84901
PLANE	665	-0.01373	0.69365	0.72018	0.80497	0.07779	-0.10749	1.22274	0.49078	0.01456	9631	0.77449
BOX	665	tv	0.88124	0.16017	-0.49333	1.45460	0.41607	0.40203	0.36400
BOX	665	cup	0.77573	-0.03601	0.01151	1.03400	0.13101	0.13297	0.11840
BOX	665	keyboard	0.75325	-0.06723	-0.25506	1.33960	0.34460	0.30083	0.31840
BOX	665	bottle	0.57790	-0.43752	-0.67121	1.65580	0.09218	0.18751	0.14640
BOX	665	mouse	0.55949	0.15444	0.15880	0.93700	0.15110	0.13308	0.13560
BOX	665	teddy bear	0.50321	0.90679	-0.60169	1.62680	0.14678	0.21857	0.08600
PLANE	670	-0.04781	0.71997	0.69236	1.55256	-1.02086	-0.21864	2.39929	0.85856	0.00966	2483	0.83808
PLANE	670	-0.01035	0.70978	0.70434	0.80923	0.12015	-0.06906	1.22028	0.48283	0.01393	9204	0.78215
PLANE	670	0.10003	0.75306	0.65030	0.97358	-0.61035	0.19131	1.36947	0.24151	0.01527	1230	0.76606
BOX	670	tv	0.90318	0.27466	-0.46541	1.45460	0.43841	0.46346	0.35520
BOX	670	cup	0.85826	0.01057	0.04594	1.02740	0.12031	0.13409	0.11840
BOX	670	keyboard	0.80662	0.01382	-0.21331	1.34380	0.32247	0.30951	0.34840
BOX	670	bottle	0.56221	-0.30701	-0.62641	1.66340	0.08302	0.18198	0.13320
BOX	670	book	0.41720	0.33670	0.00063	1.10060	0.33594	0.24504	0.14400
PLANE	675	0.05799	0.70343	0.70839	1.08070	-0.58286	0.21869	1.35612	0.16192	0.00502	1306	0.90870
PLANE	675	-0.03243	0.72419	0.68884	1.55116	-1.04165	-0.33504	2.55504	0.89203	0.01056	2929	0.82562
PLANE	675	-0.00835	0.71918	0.69478	0.80966	0.14374	-0.03424	1.20252	0.45758	0.01355	8638	0.78675
BOX	675	keyboard	0.86366	0.08381	-0.19215	1.34920	0.30822	0.31852	0.35920
BOX	675	tv	0.85118	0.36936	-0.43757	1.43200	0.43710	0.49199	0.33160
BOX	675	cup	0.82640	0.03122	0.06947	1.02540	0.14173	0.13383	0.14200
BOX	675	book	0.57335	0.37643	0.04474	1.06940	0.33463	0.22373	0.13960
BOX	675	bottle	0.41951	-0.18734	-0.61273	1.67840	0.07089	0.17718	0.13760
BOX	675	book	0.40476	0.46716	0.18178	0.95860	0.22083	0.26311	0.17440
PLANE	680	0.05090	0.71432	0.69797	1.07445	-0.56604	0.19875	1.37727	0.16727	0.00692	1346	0.87839
PLANE	680	-0.02695	0.72558	0.68761	1.54485	-1.02064	-0.36896	2.59601	0.90530	0.01091	3278	0.82082
PLANE	680	-0.00154	0.72050	0.69346	0.80623	0.14531	-0.01624	1.17983	0.42940	0.01330	8058	0.78993
BOX	680	cup	0.91823	0.05614	0.07255	1.01340	0.12451	0.13227	0.12720
BOX	680	tv	0.87286	0.43998	-0.42589	1.41600	0.44581	0.50551	0.25600
BOX	680	keyboard	0.86165	0.13636	-0.18494	1.34380	0.29409	0.31467	0.35720
BOX	680	bottle	0.37242	-0.09625	-0.60885	1.66340	0.06387	0.17240	0.07520
BOX	680	book	0.35541	0.39802	0.06363	1.04260	0.33225	0.22212	0.13960
PLANE	685	0.04911	0.71599	0.69638	1.05530	-0.55628	0.16350	1.38653	0.16927	0.00884	1334	0.84980
PLANE	685	-0.02879	0.72350	0.68972	1.52764	-1.00394	-0.35838	2.54889	0.91396	0.00959	3478	0.83904
PLANE	685	0.00175	0.71639	0.69770	0.79121	0.13914	-0.01742	1.15157	0.41748	0.01267	7995	0.79784
BOX	685	cup	0.91285	0.05556	0.05543	1.00280	0.12706	0.13281	0.13320
BOX	685	tv	0.83668	0.46759	-0.42310	1.38900	0.43997	0.47988	0.23640
BOX	685	keyboard	0.81944	0.15409	-0.20343	1.32980	0.27826	0.31139	0.37200
BOX	685	chair	0.47122	-0.61191	0.14808	1.46120	0.60029	0.52445	0.93800
BOX	685	bottle	0.30487	-0.05449	-0.63467	1.65580	0.06357	0.17797	0.08800
PLANE	690	-0.02573	0.71993	0.69357	1.51675	-0.99315	-0.32290	2.48521	0.90093	0.00869	3401	0.85197
PLANE	690	0.06081	0.70824	0.70335	1.04355	-0.55522	0.13798	1.39276	0.16907	0.00921	1295	0.84441
PLANE	690	0.01175	0.71083	0.70326	0.77823	0.13669	-0.02897	1.13359	0.41914	0.01255	8234	0.79939
BOX	690	keyboard	0.90971	0.15487	-0.23332	1.32560	0.27484	0.31040	0.37840
BOX	690	cup	0.88085	0.05351	0.03226	1.00060	0.12678	0.13252	0.12280
BOX	690	tv	0.87600	0.46304	-0.43473	1.37940	0.43428	0.44744	0.23240
BOX	690	chair	0.61932	-0.61635	0.11101	1.47180	0.60465	0.53673	1.58800
BOX	690	bottle	0.53259	-0.04813	-0.66645	1.65580	0.06357	0.18433	0.10320
BOX	690	book	0.39714	0.44990	0.18157	0.89840	0.18282	0.22417	0.14840
BOX	690	book	0.37470	0.39775	0.03455	1.01140	0.33784	0.19995	0.13514
PLANE	695	-0.01777	0.71758	0.69625	1.50589	-0.95918	-0.29607	2.44350	0.92486	0.00849	3529	0.85478
PLANE	695	0.11449	0.71462	0.69007	0.98739	-0.52499	0.11245	1.40149	0.18355	0.01118	1246	0.81732
PLANE	695	0.02046	0.70752	0.70640	0.76797	0.13876	-0.03812	1.12132	0.41441	0.01238	8169	0.80148
BOX	695	cup	0.92956	0.05573	0.00733	1.00600	0.13132	0.13323	0.13160
BOX	695	tv	0.88931	0.46386	-0.44754	1.37400	0.41148	0.41668	0.23000
BOX	695	keyboard	0.81765	0.16813	-0.25830	1.32980	0.27571	0.30373	0.37200
BOX	695	chair	0.73451	-0.62179	0.06717	1.50200	0.63147	0.57081	1.78400
BOX	695	book	0.60931	0.40535	0.00447	1.01340	0.33267	0.20618	0.13760
BOX	695	book	0.49942	0.44941	0.16266	0.89400	0.17506	0.22478	0.14840
BOX	695	bottle	0.48701	-0.02932	-0.69822	1.67100	0.06416	0.18602	0.07560
BOX	695	potted plant	0.34198	0.71990	-0.56049	1.37940	0.22244	0.20121	0.10120
PLANE	700	-0.01081	0.71530	0.69873	1.49869	-0.84289	-0.21616	2.35312	0.99812	0.00835	4041	0.85688
PLANE	700	0.11188	0.69827	0.70704	1.00845	-0.48333	0.08183	1.42196	0.19687	0.00999	1197	0.83353
PLANE	700	0.03107	0.70406	0.70946	0.75962	0.14804	-0.05713	1.12091	0.40529	0.01169	7680	0.81052
BOX	700	tv	0.87147	0.48043	-0.46811	1.36860	0.38359	0.37564	0.30320
BOX	700	cup	0.78652	0.08171	-0.02381	1.01680	0.12883	0.13076	0.12280
BOX	700	keyboard	0.76630	0.20023	-0.29235	1.33960	0.27260	0.29826	0.35720
BOX	700	chair	0.55723	-0.61782	-0.00060	1.54620	0.69458	0.61432	1.97360
BOX	700	book	0.51627	0.42979	-0.01689	1.01140	0.33590	0.18248	0.13436
BOX	700	book	0.47608	0.46413	0.13131	0.90260	0.15941	0.20962	0.13120
PLANE	705	0.00538	0.71220	0.70196	1.49592	-0.69068	-0.10626	2.24417	1.04247	0.00782	4931	0.86483
PLANE	705	0.13673	0.69076	0.71004	1.00617	-0.41058	0.05551	1.44211	0.22262	0.01039	1145	0.82789
PLANE	705	0.04727	0.70175	0.71085	0.75499	0.16617	-0.08416	1.13412	0.39877	0.01119	7031	0.81710
BOX	705	cup	0.90098	0.12004	-0.05608	1.03600	0.13325	0.13323	0.13320
BOX	705	keyboard	0.86419	0.25217	-0.32034	1.34920	0.27714	0.29004	0.35480
BOX	705	tv	0.83791	0.51984	-0.47993	1.36860	0.36783	0.35200	0.32920
BOX	705	chair	0.60675	-0.61099	-0.08337	1.62680	0.80886	0.73689	2.28080
PLANE	710	0.01984	0.71293	0.70095	1.48708	-0.57940	-0.04258	2.18122	1.04647	0.00903	5755	0.84704
PLANE	710	0.16611	0.68956	0.70492	0.99093	-0.36529	0.01206	1.48002	0.22178	0.00994	1036	0.83422
PLANE	710	0.06526	0.69705	0.71405	0.75319	0.18070	-0.12174	1.15715	0.39980	0.01165	6379	0.81100
BOX	710	tv	0.86104	0.55704	-0.50357	1.37940	0.35219	0.30976	0.22360
BOX	710	cup	0.85302	0.14913	-0.09455	1.06620	0.13509	0.13711	0.12240
BOX	710	keyboard	0.78086	0.28902	-0.36187	1.36420	0.26975	0.28540	0.36560
BOX	710	chair	0.55140	-0.68733	-0.16337	1.88300	0.97601	0.84210	2.40600
BOX	710	book	0.50211	0.50729	0.07174	0.93920	0.11720	0.19649	0.10960
BOX	710	book	0.43536	0.48055	-0.09595	1.04800	0.30178	0.20919	0.12480
PLANE	715	0.02448	0.71537	0.69832	1.48706	-0.51698	0.00363	2.14391	1.01943	0.00848	6309	0.85504
PLANE	715	0.20844	0.69917	0.68390	0.94964	-0.34990	-0.02034	1.51601	0.21842	0.01113	943	0.81790
PLANE	715	0.06944	0.70216	0.70862	0.75123	0.19734	-0.15065	1.19006	0.39964	0.01196	5867	0.80697
BOX	715	cup	0.92075	0.15981	-0.12575	1.09740	0.13904	0.13902	0.15920
BOX	715	keyboard	0.90300	0.30310	-0.39027	1.40520	0.27246	0.28050	0.36360
BOX	715	tv	0.86320	0.56639	-0.53188	1.41600	0.33979	0.28809	0.32720
BOX	715	chair	0.70722	-0.69546	-0.20752	1.94100	1.02470	0.84196	2.46640
BOX	715	mouse	0.33232	0.26237	0.05988	0.93700	0.15470	0.12949	0.12920
BOX	715	book	0.33063	0.49633	-0.13546	1.08240	0.31169	0.21814	0.13120
PLANE	720	0.01910	0.71477	0.69910	1.48630	-0.47139	0.04137	2.09660	0.96093	0.00831	6721	0.85751
PLANE	720	0.22994	0.69875	0.67741	0.92777	-0.35000	-0.06648	1.55696	0.23285	0.01182	855	0.80874
PLANE	720	0.06391	0.70177	0.70953	0.75166	0.20837	-0.17662	1.21530	0.39665	0.01197	5412	0.80686
BOX	720	cup	0.90383	0.16266	-0.15474	1.12440	0.13599	0.13380	0.11640
BOX	720	keyboard	0.89362	0.30888	-0.42108	1.43200	0.26666	0.27210	0.36800
BOX	720	tv	0.80248	0.57058	-0.55341	1.44380	0.32706	0.27712	0.36120
BOX	720	book	0.47261	0.50709	-0.15889	1.10820	0.32124	0.21270	0.13800
BOX	720	book	0.40581	0.52437	0.01003	0.98660	0.13637	0.19694	0.12680
BOX	720	mouse	0.33000	0.26679	0.03032	0.96940	0.15818	0.14513	0.12720
BOX	720	potted plant	0.30229	0.81560	-0.61608	1.50200	0.17301	0.20757	0.09680
PLANE	725	0.03066	0.70950	0.70404	1.48013	-0.42835	0.06806	2.05240	0.90986	0.00912	7248	0.84572
PLANE	725	0.07537	0.69419	0.71583	0.75062	0.22080	-0.20715	1.22623	0.38511	0.01200	4946	0.80645
PLANE	725	0.31411	0.64431	0.69728	0.92821	-0.32459	-0.13187	1.59927	0.21335	0.01701	753	0.74616
BOX	725	cup	0.91834	0.17063	-0.19562	1.14900	0.13896	0.13673	0.16800
BOX	725	keyboard	0.75794	0.32233	-0.46786	1.44920	0.26708	0.26981	0.38080
BOX	725	tv	0.59071	0.56365	-0.57142	1.44380	0.29103	0.23555	0.32920
BOX	725	chair	0.49434	-0.68421	-0.33855	2.09480	1.02949	0.87249	2.50920
BOX	725	book	0.42746	0.51451	-0.20006	1.12440	0.32594	0.21150	0.14400
BOX	725	chair	0.36201	0.50180	0.41958	1.55260	0.86138	0.49170	0.87560
BOX	725	book	0.35572	0.53585	-0.02845	1.00820	0.14322	0.19351	0.12480
PLANE	730	0.02786	0.71176	0.70187	1.48028	-0.41239	0.08030	2.04400	0.88604	0.00948	7495	0.84060
PLANE	730	0.07262	0.69832	0.71209	0.74977	0.22931	-0.22365	1.24885	0.38659	0.01211	4678	0.80507
BOX	730	cup	0.89939	0.17206	-0.21223	1.17380	0.13295	0.13743	0.10360
BOX	730	keyboard	0.84120	0.33024	-0.48154	1.47840	0.25827	0.26673	0.37880
BOX	730	tv	0.58440	0.57458	-0.58674	1.47180	0.27972	0.23164	0.38320
BOX	730	cup	0.54426	0.26722	-0.02665	1.01340	0.15758	0.14005	0.12280
BOX	730	book	0.51028	0.53730	-0.04257	1.02200	0.15303	0.19224	0.13560
BOX	730	book	0.47187	0.52054	-0.21358	1.14480	0.33405	0.21314	0.14000
PLANE	735	0.03380	0.71676	0.69650	1.48006	-0.41955	0.07094	2.07233	0.90748	0.00963	7741	0.83852
PLANE	735	0.16537	0.70046	0.69427	0.98801	-0.26443	-0.11957	1.60672	0.29215	0.01112	811	0.81807
PLANE	735	0.08025	0.70467	0.70498	0.74790	0.23816	-0.23539	1.26905	0.38830	0.01273	4507	0.79704
BOX	735	cup	0.90302	0.17208	-0.22684	1.19740	0.13332	0.13789	0.10760
BOX	735	keyboard	0.88585	0.34269	-0.49002	1.49560	0.24979	0.26409	0.40000
BOX	735	tv	0.63045	0.58425	-0.59079	1.47840	0.27246	0.23552	0.40680
BOX	735	book	0.49442	0.51877	-0.22590	1.16300	0.34159	0.20760	0.15280
BOX	735	chair	0.46425	0.50355	0.38861	1.57200	0.88120	0.51595	0.86320
PLANE	740	0.02428	0.72198	0.69149	1.47416	-0.42399	0.07350	2.07000	0.89293	0.00967	7843	0.83801
PLANE	740	0.07528	0.71143	0.69871	0.74189	0.24525	-0.24745	1.28733	0.39442	0.01396	4493	0.78173
BOX	740	keyboard	0.89308	0.34977	-0.49598	1.51380	0.23539	0.25569	0.38760
BOX	740	cup	0.86327	0.16361	-0.24166	1.22000	0.13116	0.13816	0.12920
BOX	740	chair	0.79756	-0.57850	-0.22464	1.99380	0.91096	1.15570	2.08080
BOX	740	chair	0.58473	0.48939	0.38113	1.58480	0.92488	0.51711	0.88640
BOX	740	tv	0.46632	0.59358	-0.60022	1.50200	0.26527	0.23928	0.41080
BOX	740	book	0.30604	0.53412	-0.05443	1.04260	0.18814	0.18210	0.14640
PLANE	745	0.01570	0.70978	0.70425	1.46472	-0.38340	0.10242	1.98516	0.80659	0.00951	8291	0.84024
PLANE	745	0.06094	0.69689	0.71459	0.73606	0.23216	-0.27304	1.27654	0.37376	0.01322	4007	0.79090
BOX	745	cup	0.91435	0.15769	-0.29406	1.22860	0.13680	0.13677	0.16560
BOX	745	keyboard	0.89625	0.35569	-0.54545	1.50200	0.21049	0.25081	0.36560
BOX	745	chair	0.71938	-0.58278	-0.33729	2.01520	0.87818	1.16424	2.04880
BOX	745	mouse	0.66703	0.22384	-0.09864	1.06620	0.15351	0.13302	0.12240
BOX	745	book	0.46846	0.52611	-0.08845	1.04260	0.20015	0.17410	0.15280
BOX	745	book	0.34924	0.49699	-0.27581	1.18560	0.32092	0.20253	0.17400
BOX	745	chair	0.30153	0.46610	0.32605	1.53320	0.91537	0.53264	0.88000
PLANE	750	0.01500	0.70292	0.71111	1.46482	-0.37594	0.09600	1.97294	0.79036	0.00962	8781	0.83862
PLANE	750	0.05704	0.68924	0.72228	0.73594	0.23520	-0.28964	1.27673	0.35942	0.01289	3649	0.79498
BOX	750	cup	0.90969	0.17411	-0.32303	1.24480	0.13382	0.14096	0.11000
BOX	750	keyboard	0.83393	0.38129	-0.56304	1.48380	0.19370	0.23923	0.29880
BOX	750	chair	0.61504	-0.51121	-0.37597	2.01520	0.88205	1.15650	1.61400
PLANE	755	0.00843	0.70426	0.70990	1.46441	-0.38047	0.08383	1.98420	0.79487	0.00989	9059	0.83489
PLANE	755	0.05332	0.69124	0.72065	0.73631	0.24659	-0.30037	1.29160	0.35604	0.01300	3460	0.79364
BOX	755	cup	0.90664	0.18928	-0.33835	1.26640	0.13614	0.13855	0.11400
BOX	755	keyboard	0.33214	0.40299	-0.56752	1.49560	0.19237	0.23539	0.30360
PLANE	760	0.02379	0.70201	0.71177	1.46750	-0.36998	0.05920	2.01574	0.81916	0.00956	9775	0.83955
PLANE	760	0.07342	0.68924	0.72081	0.74069	0.27781	-0.30845	1.29423	0.33953	0.01276	3197	0.79668
BOX	760	cup	0.84469	0.24075	-0.35778	1.27500	0.13952	0.13949	0.11640
PLANE	765	0.01218	0.70715	0.70696	1.47186	-0.38417	0.04728	2.04129	0.83223	0.00975	9783	0.83688
PLANE	765	0.06523	0.69489	0.71615	0.74576	0.29194	-0.30912	1.31470	0.34223	0.01306	3103	0.79286
BOX	765	cup	0.74025	0.24915	-0.35544	1.29320	0.14151	0.14148	0.11840
BOX	765	keyboard	0.35483	0.48760	-0.57936	1.52680	0.20224	0.22858	0.30120
PLANE	770	0.01755	0.71386	0.70007	1.47014	-0.39035	0.04167	2.06728	0.85039	0.00997	9770	0.83374
PLANE	770	0.07179	0.70203	0.70852	0.74462	0.29887	-0.31061	1.32843	0.34635	0.01319	3080	0.79127
BOX	770	cup	0.89590	0.25165	-0.35275	1.30620	0.14293	0.14040	0.13120
BOX	770	keyboard	0.37717	0.49317	-0.57683	1.53960	0.20098	0.22754	0.33120
PLANE	775	0.01568	0.71239	0.70161	1.46623	-0.38935	0.04123	2.05666	0.84145	0.01032	9829	0.82893
PLANE	775	0.07204	0.69904	0.71144	0.74324	0.29698	-0.31272	1.32190	0.34061	0.01301	2995	0.79355
BOX	775	cup	0.81929	0.25040	-0.36027	1.30620	0.14042	0.14040	0.13120
BOX	775	cup	0.30094	0.26661	-0.16274	1.13500	0.15470	0.13071	0.11840
PLANE	780	0.01751	0.71333	0.70061	1.46647	-0.40128	0.03691	2.06558	0.84711	0.00977	9715	0.83653
PLANE	780	0.07302	0.70241	0.70801	0.73942	0.29812	-0.31227	1.32341	0.34678	0.01326	3078	0.79044
BOX	780	cup	0.73298	0.24664	-0.35776	1.30620	0.14293	0.14040	0.12040
PLANE	785	0.01615	0.70613	0.70789	1.45806	-0.39433	0.04280	2.02601	0.81815	0.00973	9742	0.83714
PLANE	785	0.07152	0.69397	0.71644	0.73395	0.28408	-0.30828	1.29468	0.33287	0.01314	3025	0.79188
BOX	785	cup	0.78807	0.23798	-0.37530	1.29320	0.14399	0.14148	0.18720
BOX	785	person	0.63573	-1.86952	-1.24679	3.27740	0.35234	0.61018	0.81760
BOX	785	keyboard	0.51039	0.49122	-0.58148	1.50200	0.21049	0.22486	0.28000
PLANE	790	0.01939	0.69921	0.71465	1.47286	-0.40939	0.05040	2.02274	0.80208	0.01010	9473	0.83200
PLANE	790	0.07312	0.68303	0.72672	0.74767	0.27481	-0.29777	1.28105	0.33012	0.01326	3108	0.79034
BOX	790	cup	0.86298	0.22339	-0.36508	1.28780	0.14586	0.14336	0.11840
BOX	790	person	0.68448	-1.83116	-1.24511	3.24840	0.39287	0.59855	0.74680
BOX	790	keyboard	0.63584	0.47924	-0.56951	1.47840	0.21570	0.23268	0.25000
BOX	790	mouse	0.41021	0.22330	-0.15981	1.11460	0.15192	0.12836	0.10960
BOX	790	keyboard	0.34847	0.51430	-0.08792	1.01340	0.18871	0.19645	0.13760
PLANE	795	0.02320	0.72142	0.69211	1.46814	-0.44414	0.02707	2.10794	0.85961	0.00983	9153	0.83567
PLANE	795	0.07895	0.71521	0.69444	0.73353	0.29629	-0.28540	1.31654	0.36316	0.01472	3381	0.77255
BOX	795	cup	0.92829	0.22633	-0.32926	1.29760	0.14448	0.13698	0.18720
BOX	795	person	0.85420	-1.84942	-1.25172	3.36680	0.50414	0.69791	1.30640
BOX	795	keyboard	0.79190	0.50647	-0.53989	1.53960	0.22758	0.23049	0.35960
BOX	795	chair	0.38268	-0.29986	-0.45978	2.10680	0.77654	1.09989	1.65680
BOX	795	chair	0.32460	0.45631	0.35393	1.52020	0.91928	0.58356	0.98320
PLANE	800	0.02215	0.72546	0.68791	1.46671	-0.44782	0.02800	2.11701	0.85718	0.00961	9015	0.83877
PLANE	800	0.08034	0.72285	0.68632	0.72581	0.30284	-0.27782	1.31469	0.37149	0.01541	3512	0.76437
BOX	800	cup	0.87670	0.22882	-0.32054	1.29760	0.14448	0.13449	0.21960
BOX	800	keyboard	0.82587	0.51252	-0.51929	1.52680	0.23448	0.23151	0.36600
BOX	800	person	0.75354	-1.73830	-1.18688	3.19240	0.50867	0.66175	1.09760
PLANE	805	0.04134	0.72045	0.69227	1.45964	-0.42055	0.02418	2.10843	0.85650	0.00980	9502	0.83610
PLANE	805	0.09402	0.71075	0.69713	0.72944	0.31404	-0.29510	1.30485	0.35482	0.01326	3173	0.79036
BOX	805	cup	0.87764	0.27194	-0.33556	1.28360	0.15031	0.14043	0.13560
BOX	805	person	0.81811	-1.64157	-1.18899	3.16540	0.63198	0.64401	1.04800
BOX	805	keyboard	0.78602	0.56234	-0.53451	1.49560	0.24118	0.22678	0.33760
BOX	805	mouse	0.71060	0.25286	-0.13869	1.10820	0.15318	0.12549	0.12040
BOX	805	chair	0.51999	0.48112	0.35393	1.52020	0.86967	0.58940	1.00040
PLANE	810	0.05952	0.72441	0.68679	1.45785	-0.39989	0.01097	2.14578	0.88988	0.01032	9908	0.82893
PLANE	810	0.11606	0.71394	0.69052	0.72935	0.35563	-0.29576	1.30224	0.35283	0.01308	3158	0.79265
BOX	810	keyboard	0.85130	0.61696	-0.52177	1.47180	0.25146	0.22599	0.34200
BOX	810	cup	0.78545	0.31662	-0.33086	1.27500	0.14441	0.13949	0.13320
BOX	810	person	0.77059	-1.53061	-1.23878	3.30640	0.62204	0.67904	1.10400
PLANE	815	0.06508	0.72156	0.68929	1.45693	-0.38327	0.00160	2.14819	0.89729	0.00999	10323	0.83347
PLANE	815	0.12762	0.71147	0.69103	0.72960	0.37475	-0.29077	1.28597	0.33692	0.01291	3021	0.79476
BOX	815	cup	0.83510	0.35456	-0.33826	1.27060	0.14879	0.14145	0.22800
BOX	815	keyboard	0.76867	0.66700	-0.52684	1.45460	0.27366	0.22894	0.33560
BOX	815	person	0.49821	-1.40669	-1.29049	3.36680	0.58816	0.63329	0.99880
BOX	815	mouse	0.36828	0.31479	-0.14323	1.09420	0.15544	0.12811	0.13120
PLANE	820	0.07053	0.71772	0.69275	1.45294	-0.36948	-0.00854	2.14381	0.90144	0.01032	10731	0.82885
PLANE	820	0.13816	0.70696	0.69363	0.72730	0.38738	-0.29213	1.26913	0.31744	0.01195	2798	0.80716
BOX	820	keyboard	0.78023	0.69798	-0.53175	1.42660	0.26839	0.22179	0.33120
BOX	820	cup	0.77333	0.38244	-0.35413	1.26200	0.15021	0.13807	0.13760
BOX	820	person	0.66529	-1.27742	-1.31311	3.36680	0.53646	0.58805	0.94480
PLANE	825	0.06030	0.71585	0.69564	1.44981	-0.37662	-0.01507	2.13229	0.89104	0.01047	10789	0.82687
PLANE	825	0.13558	0.70899	0.69207	0.72047	0.38651	-0.28885	1.26124	0.30778	0.01292	2746	0.79472
BOX	825	keyboard	0.81158	0.69687	-0.52916	1.41600	0.27455	0.21742	0.34440
BOX	825	cup	0.80760	0.38378	-0.36509	1.26640	0.15073	0.13855	0.14200
BOX	825	person	0.77329	-1.20632	-1.34865	3.36680	0.49768	0.52989	0.88880
PLANE	830	0.04791	0.71156	0.70099	1.44943	-0.38490	-0.01713	2.11138	0.87034	0.00989	10766	0.83493
PLANE	830	0.12230	0.70481	0.69878	0.72004	0.38451	-0.29252	1.25817	0.30260	0.01295	2702	0.79432
BOX	830	cup	0.88256	0.38261	-0.37606	1.27060	0.15123	0.13901	0.15280
BOX	830	keyboard	0.82325	0.69670	-0.53520	1.42120	0.27010	0.22095	0.33120
BOX	830	person	0.70033	-1.14426	-1.36537	3.33660	0.46759	0.46750	0.62400
BOX	830	mouse	0.52724	0.31988	-0.17804	1.10820	0.15530	0.12337	0.11840
BOX	830	chair	0.35953	0.51398	0.33788	1.52680	0.81190	0.62712	0.94880
PLANE	835	0.03933	0.71373	0.69931	1.45164	-0.38866	-0.02160	2.11972	0.87048	0.01003	10681	0.83290
PLANE	835	0.11157	0.70783	0.69751	0.72129	0.39202	-0.29410	1.26984	0.30800	0.01319	2696	0.79121
